;SLOT_START;CROSSBORDER_SETTLEMENTCAPACITY_PRICE_[EUR/MW];DE_DEMAND_[MW];DE_SETTLEMENTCAPACITY_PRICE_[EUR/MW];DE_IMPORT(-)_EXPORT(+)_[MW]
1307;2021-01-26 20:00:00+00:00;21.78;562.0;21.78;17.0
1308;2021-01-27 00:00:00+00:00;21.0;562.0;21.0;63.0
1309;2021-01-27 04:00:00+00:00;25.0;562.0;25.0;23.0
1310;2021-01-27 08:00:00+00:00;14.8;562.0;14.8;-34.0
1311;2021-01-27 12:00:00+00:00;10.4;562.0;10.4;-6.0
1312;2021-01-27 16:00:00+00:00;15.45;562.0;15.45;-16.0
1313;2021-01-27 20:00:00+00:00;13.18;562.0;13.18;-13.0
1314;2021-01-28 00:00:00+00:00;14.0;562.0;14.0;2.0
1315;2021-01-28 04:00:00+00:00;16.0;562.0;16.0;-8.0
1316;2021-01-28 08:00:00+00:00;10.04;562.0;10.04;-37.0
1317;2021-01-28 12:00:00+00:00;13.2;562.0;13.2;27.0
1318;2021-01-28 16:00:00+00:00;20.0;562.0;20.0;-7.0
1319;2021-01-28 20:00:00+00:00;18.31;562.0;18.31;-2.0
1320;2021-01-29 00:00:00+00:00;29.0;562.0;29.0;118.0
1321;2021-01-29 04:00:00+00:00;29.0;562.0;29.0;74.0
1322;2021-01-29 08:00:00+00:00;15.6;562.0;15.6;-13.0
1323;2021-01-29 12:00:00+00:00;29.0;562.0;29.0;67.0
1324;2021-01-29 16:00:00+00:00;24.76;562.0;24.76;23.0
1325;2021-01-29 20:00:00+00:00;29.0;562.0;29.0;106.0
1326;2021-01-30 00:00:00+00:00;20.0;562.0;20.0;42.0
1327;2021-01-30 04:00:00+00:00;16.09;562.0;16.09;28.0
1328;2021-01-30 08:00:00+00:00;20.71;562.0;20.71;-28.0
1329;2021-01-30 12:00:00+00:00;15.63;562.0;15.63;27.0
1330;2021-01-30 16:00:00+00:00;14.0;562.0;14.0;9.0
1331;2021-01-30 20:00:00+00:00;21.5;562.0;21.5;78.0
1332;2021-01-31 00:00:00+00:00;24.0;562.0;24.0;78.0
1333;2021-01-31 04:00:00+00:00;34.03;562.0;34.03;113.0
1334;2021-01-31 08:00:00+00:00;23.0;562.0;55.41;99.0
1335;2021-01-31 12:00:00+00:00;23.0;562.0;42.36;150.0
1336;2021-01-31 16:00:00+00:00;33.0;562.0;33.3;112.0
1337;2021-01-31 20:00:00+00:00;26.89;562.0;42.0;166.0
1338;2021-02-01 00:00:00+00:00;31.04;562.0;31.04;88.0
1339;2021-02-01 04:00:00+00:00;48.08;562.0;48.08;54.0
1340;2021-02-01 08:00:00+00:00;22.0;562.0;22.0;-19.0
1341;2021-02-01 12:00:00+00:00;19.16;562.0;19.16;75.0
1342;2021-02-01 16:00:00+00:00;21.32;562.0;21.32;-1.0
1343;2021-02-01 20:00:00+00:00;22.76;562.0;22.76;62.0
1344;2021-02-02 00:00:00+00:00;21.53;562.0;21.53;52.0
1345;2021-02-02 04:00:00+00:00;26.89;562.0;26.89;19.0
1346;2021-02-02 08:00:00+00:00;17.8;562.0;17.8;-26.0
1347;2021-02-02 12:00:00+00:00;10.0;562.0;19.0;4.0
1348;2021-02-02 16:00:00+00:00;21.4;562.0;21.4;0.0
1349;2021-02-02 20:00:00+00:00;21.5;562.0;21.5;36.0
1350;2021-02-03 00:00:00+00:00;24.96;562.0;24.96;114.0
1351;2021-02-03 04:00:00+00:00;26.77;562.0;26.77;65.0
1352;2021-02-03 08:00:00+00:00;15.64;562.0;15.64;-56.0
1353;2021-02-03 12:00:00+00:00;11.34;562.0;22.81;30.0
1354;2021-02-03 16:00:00+00:00;11.34;562.0;23.4;12.0
1355;2021-02-03 20:00:00+00:00;23.84;562.0;23.84;36.0
1356;2021-02-04 00:00:00+00:00;26.89;562.0;44.12;43.0
1357;2021-02-04 04:00:00+00:00;29.35;562.0;29.35;35.0
1358;2021-02-04 08:00:00+00:00;21.5;562.0;21.5;16.0
1359;2021-02-04 12:00:00+00:00;20.0;562.0;20.0;22.0
1360;2021-02-04 16:00:00+00:00;16.07;562.0;16.07;-24.0
1361;2021-02-04 20:00:00+00:00;20.0;562.0;20.0;24.0
1362;2021-02-05 00:00:00+00:00;24.48;562.0;24.48;28.0
1363;2021-02-05 04:00:00+00:00;25.0;562.0;25.0;8.0
1364;2021-02-05 08:00:00+00:00;18.16;562.0;18.16;-40.0
1365;2021-02-05 12:00:00+00:00;19.0;562.0;19.0;-7.0
1366;2021-02-05 16:00:00+00:00;19.0;562.0;19.0;-14.0
1367;2021-02-05 20:00:00+00:00;21.5;562.0;21.5;35.0
1368;2021-02-06 00:00:00+00:00;40.73;562.0;40.73;41.0
1369;2021-02-06 04:00:00+00:00;45.36;562.0;45.36;22.0
1370;2021-02-06 08:00:00+00:00;33.0;562.0;33.0;22.0
1371;2021-02-06 12:00:00+00:00;23.87;562.0;23.87;15.0
1372;2021-02-06 16:00:00+00:00;21.06;562.0;21.06;14.0
1373;2021-02-06 20:00:00+00:00;41.67;562.0;41.67;23.0
1374;2021-02-07 00:00:00+00:00;48.27;562.0;63.76;-15.0
1375;2021-02-07 04:00:00+00:00;48.27;562.0;52.0;-11.0
1376;2021-02-07 08:00:00+00:00;55.94;562.0;65.67;-51.0
1377;2021-02-07 12:00:00+00:00;48.24;562.0;48.24;15.0
1378;2021-02-07 16:00:00+00:00;27.82;562.0;37.0;28.0
1379;2021-02-07 20:00:00+00:00;60.0;562.0;60.0;55.0
1380;2021-02-08 00:00:00+00:00;56.48;562.0;67.8;-13.0
1381;2021-02-08 04:00:00+00:00;50.0;562.0;50.0;5.0
1382;2021-02-08 08:00:00+00:00;19.0;562.0;19.0;-60.0
1383;2021-02-08 12:00:00+00:00;14.0;562.0;14.0;-6.0
1384;2021-02-08 16:00:00+00:00;16.5;562.0;16.5;-18.0
1385;2021-02-08 20:00:00+00:00;19.0;562.0;19.0;26.0
1386;2021-02-09 00:00:00+00:00;45.0;562.0;45.0;51.0
1387;2021-02-09 04:00:00+00:00;43.03;562.0;43.03;-9.0
1388;2021-02-09 08:00:00+00:00;28.96;562.0;28.96;-35.0
1389;2021-02-09 12:00:00+00:00;15.2;562.0;15.2;-8.0
1390;2021-02-09 16:00:00+00:00;23.0;562.0;23.0;-4.0
1391;2021-02-09 20:00:00+00:00;19.97;562.0;20.52;14.0
1392;2021-02-10 00:00:00+00:00;33.92;562.0;33.92;85.0
1393;2021-02-10 04:00:00+00:00;36.2;562.0;36.2;68.0
1394;2021-02-10 08:00:00+00:00;15.2;562.0;15.2;-27.0
1395;2021-02-10 12:00:00+00:00;16.0;562.0;16.0;-16.0
1396;2021-02-10 16:00:00+00:00;16.5;562.0;16.5;-8.0
1397;2021-02-10 20:00:00+00:00;16.0;562.0;16.0;6.0
1398;2021-02-11 00:00:00+00:00;19.29;562.0;19.29;61.0
1399;2021-02-11 04:00:00+00:00;24.2;562.0;24.2;37.0
1400;2021-02-11 08:00:00+00:00;18.0;562.0;18.0;-31.0
1401;2021-02-11 12:00:00+00:00;14.2;562.0;14.2;-25.0
1402;2021-02-11 16:00:00+00:00;17.3;562.0;17.3;-12.0
1403;2021-02-11 20:00:00+00:00;14.72;562.0;14.72;3.0
1404;2021-02-12 00:00:00+00:00;12.5;562.0;12.5;12.0
1405;2021-02-12 04:00:00+00:00;11.2;562.0;11.2;2.0
1406;2021-02-12 08:00:00+00:00;11.0;562.0;11.0;-34.0
1407;2021-02-12 12:00:00+00:00;10.8;562.0;10.8;-25.0
1408;2021-02-12 16:00:00+00:00;11.2;562.0;11.2;-8.0
1409;2021-02-12 20:00:00+00:00;11.92;562.0;11.92;-5.0
1410;2021-02-13 00:00:00+00:00;41.88;562.0;41.88;116.0
1411;2021-02-13 04:00:00+00:00;42.84;562.0;42.84;109.0
1412;2021-02-13 08:00:00+00:00;20.15;562.0;20.15;6.0
1413;2021-02-13 12:00:00+00:00;25.0;562.0;25.0;107.0
1414;2021-02-13 16:00:00+00:00;25.0;562.0;25.0;38.0
1415;2021-02-13 20:00:00+00:00;22.45;562.0;22.45;86.0
1416;2021-02-14 00:00:00+00:00;20.88;562.0;20.88;49.0
1417;2021-02-14 04:00:00+00:00;21.53;562.0;21.53;55.0
1418;2021-02-14 08:00:00+00:00;20.32;562.0;20.32;71.0
1419;2021-02-14 12:00:00+00:00;24.61;562.0;24.61;9.0
1420;2021-02-14 16:00:00+00:00;18.0;562.0;18.0;4.0
1421;2021-02-14 20:00:00+00:00;16.44;562.0;16.44;15.0
1422;2021-02-15 00:00:00+00:00;21.0;562.0;21.0;70.0
1423;2021-02-15 04:00:00+00:00;21.68;562.0;21.68;18.0
1424;2021-02-15 08:00:00+00:00;15.0;562.0;15.0;-33.0
1425;2021-02-15 12:00:00+00:00;15.72;562.0;15.72;29.0
1426;2021-02-15 16:00:00+00:00;31.64;562.0;31.64;60.0
1427;2021-02-15 20:00:00+00:00;19.0;562.0;19.0;58.0
1428;2021-02-16 00:00:00+00:00;14.0;562.0;14.0;-3.0
1429;2021-02-16 04:00:00+00:00;22.0;562.0;22.0;35.0
1430;2021-02-16 08:00:00+00:00;19.0;562.0;19.0;-37.0
1431;2021-02-16 12:00:00+00:00;14.0;562.0;14.0;-45.0
1432;2021-02-16 16:00:00+00:00;17.23;562.0;17.23;-45.0
1433;2021-02-16 20:00:00+00:00;15.0;562.0;15.0;-22.0
1434;2021-02-17 00:00:00+00:00;37.0;562.0;37.0;0.0
1435;2021-02-17 04:00:00+00:00;26.44;562.0;26.44;5.0
1436;2021-02-17 08:00:00+00:00;24.05;562.0;24.05;45.0
1437;2021-02-17 12:00:00+00:00;21.49;562.0;21.49;35.0
1438;2021-02-17 16:00:00+00:00;21.21;562.0;21.21;-18.0
1439;2021-02-17 20:00:00+00:00;13.92;562.0;13.92;30.0
1440;2021-02-18 00:00:00+00:00;22.0;562.0;22.0;54.0
1441;2021-02-18 04:00:00+00:00;22.0;562.0;22.0;10.0
1442;2021-02-18 08:00:00+00:00;14.84;562.0;14.84;-28.0
1443;2021-02-18 12:00:00+00:00;18.68;562.0;18.68;78.0
1444;2021-02-18 16:00:00+00:00;21.5;562.0;21.5;20.0
1445;2021-02-18 20:00:00+00:00;15.0;562.0;15.0;-29.0
1446;2021-02-19 00:00:00+00:00;40.4;562.0;40.4;70.0
1447;2021-02-19 04:00:00+00:00;29.8;562.0;29.8;89.0
1448;2021-02-19 08:00:00+00:00;23.15;562.0;23.15;42.0
1449;2021-02-19 12:00:00+00:00;22.21;562.0;22.21;91.0
1450;2021-02-19 16:00:00+00:00;15.0;562.0;15.0;-11.0
1451;2021-02-19 20:00:00+00:00;21.21;562.0;21.21;42.0
1452;2021-02-20 00:00:00+00:00;39.04;562.0;39.04;53.0
1453;2021-02-20 04:00:00+00:00;43.62;562.0;43.62;66.0
1454;2021-02-20 08:00:00+00:00;42.22;562.0;42.22;62.0
1455;2021-02-20 12:00:00+00:00;55.92;562.0;55.92;93.0
1456;2021-02-20 16:00:00+00:00;33.0;562.0;33.0;68.0
1457;2021-02-20 20:00:00+00:00;44.0;562.0;44.0;79.0
1458;2021-02-21 00:00:00+00:00;41.11;562.0;41.11;-5.0
1459;2021-02-21 04:00:00+00:00;36.0;562.0;36.0;-2.0
1460;2021-02-21 08:00:00+00:00;20.67;562.0;20.67;9.0
1461;2021-02-21 12:00:00+00:00;23.04;562.0;23.04;6.0
1462;2021-02-21 16:00:00+00:00;18.52;562.0;18.52;-16.0
1463;2021-02-21 20:00:00+00:00;18.0;562.0;18.0;10.0
1464;2021-02-22 00:00:00+00:00;32.72;562.0;32.72;1.0
1465;2021-02-22 04:00:00+00:00;30.0;562.0;30.0;-27.0
1466;2021-02-22 08:00:00+00:00;15.0;562.0;15.0;-59.0
1467;2021-02-22 12:00:00+00:00;12.4;562.0;12.4;-35.0
1468;2021-02-22 16:00:00+00:00;13.25;562.0;13.25;-35.0
1469;2021-02-22 20:00:00+00:00;13.12;562.0;13.12;-10.0
1470;2021-02-23 00:00:00+00:00;29.35;562.0;29.35;129.0
1471;2021-02-23 04:00:00+00:00;29.0;562.0;29.0;94.0
1472;2021-02-23 08:00:00+00:00;14.88;562.0;14.88;-19.0
1473;2021-02-23 12:00:00+00:00;14.24;562.0;14.24;18.0
1474;2021-02-23 16:00:00+00:00;12.4;562.0;12.4;0.0
1475;2021-02-23 20:00:00+00:00;14.92;562.0;14.92;5.0
1476;2021-02-24 00:00:00+00:00;46.5;562.0;46.5;105.0
1477;2021-02-24 04:00:00+00:00;34.91;562.0;34.91;99.0
1478;2021-02-24 08:00:00+00:00;26.4;562.0;26.4;4.0
1479;2021-02-24 12:00:00+00:00;24.68;562.0;24.68;48.0
1480;2021-02-24 16:00:00+00:00;18.0;562.0;18.0;-8.0
1481;2021-02-24 20:00:00+00:00;23.4;562.0;23.4;60.0
1482;2021-02-25 00:00:00+00:00;34.0;562.0;34.0;9.0
1483;2021-02-25 04:00:00+00:00;26.0;562.0;26.0;37.0
1484;2021-02-25 08:00:00+00:00;19.0;562.0;19.0;-30.0
1485;2021-02-25 12:00:00+00:00;19.59;562.0;19.59;28.0
1486;2021-02-25 16:00:00+00:00;13.56;562.0;13.56;-6.0
1487;2021-02-25 20:00:00+00:00;11.92;562.0;11.92;3.0
1488;2021-02-26 00:00:00+00:00;21.24;562.0;21.24;12.0
1489;2021-02-26 04:00:00+00:00;22.08;562.0;22.08;8.0
1490;2021-02-26 08:00:00+00:00;14.0;562.0;14.0;-40.0
1491;2021-02-26 12:00:00+00:00;18.14;562.0;18.14;-4.0
1492;2021-02-26 16:00:00+00:00;12.5;562.0;12.5;2.0
1493;2021-02-26 20:00:00+00:00;12.5;562.0;12.5;-20.0
1494;2021-02-27 00:00:00+00:00;21.0;562.0;21.0;-2.0
1495;2021-02-27 04:00:00+00:00;22.35;562.0;22.35;-8.0
1496;2021-02-27 08:00:00+00:00;17.8;562.0;17.8;-28.0
1497;2021-02-27 12:00:00+00:00;17.84;562.0;17.84;9.0
1498;2021-02-27 16:00:00+00:00;16.21;562.0;16.21;-19.0
1499;2021-02-27 20:00:00+00:00;13.6;562.0;13.6;5.0
1500;2021-02-28 00:00:00+00:00;20.3;562.0;20.3;53.0
1501;2021-02-28 04:00:00+00:00;25.0;562.0;25.0;52.0
1502;2021-02-28 08:00:00+00:00;24.0;562.0;24.0;97.0
1503;2021-02-28 12:00:00+00:00;28.0;562.0;28.0;71.0
1504;2021-02-28 16:00:00+00:00;22.0;562.0;22.0;34.0
1505;2021-02-28 20:00:00+00:00;13.2;562.0;13.2;4.0
1506;2021-03-01 00:00:00+00:00;19.86;562.0;19.86;12.0
1507;2021-03-01 04:00:00+00:00;28.12;562.0;28.12;12.0
1508;2021-03-01 08:00:00+00:00;21.04;562.0;21.04;17.0
1509;2021-03-01 12:00:00+00:00;21.51;562.0;21.51;35.0
1510;2021-03-01 16:00:00+00:00;15.32;562.0;15.32;3.0
1511;2021-03-01 20:00:00+00:00;11.53;562.0;11.53;-5.0
1512;2021-03-02 00:00:00+00:00;11.19;562.0;11.19;1.0
1513;2021-03-02 04:00:00+00:00;20.04;562.0;20.04;-16.0
1514;2021-03-02 08:00:00+00:00;18.16;562.0;18.16;-44.0
1515;2021-03-02 12:00:00+00:00;17.11;562.0;17.11;9.0
1516;2021-03-02 16:00:00+00:00;11.0;562.0;11.0;-11.0
1517;2021-03-02 20:00:00+00:00;10.8;562.0;10.8;-21.0
1518;2021-03-03 00:00:00+00:00;18.2;562.0;18.2;27.0
1519;2021-03-03 04:00:00+00:00;20.6;562.0;20.6;9.0
1520;2021-03-03 08:00:00+00:00;19.39;562.0;19.39;4.0
1521;2021-03-03 12:00:00+00:00;19.6;562.0;19.6;56.0
1522;2021-03-03 16:00:00+00:00;18.24;562.0;18.24;10.0
1523;2021-03-03 20:00:00+00:00;11.2;562.0;11.2;-3.0
1524;2021-03-04 00:00:00+00:00;23.2;562.0;23.2;96.0
1525;2021-03-04 04:00:00+00:00;26.56;562.0;26.56;-4.0
1526;2021-03-04 08:00:00+00:00;10.28;562.0;10.28;-8.0
1527;2021-03-04 12:00:00+00:00;21.0;562.0;21.0;31.0
1528;2021-03-04 16:00:00+00:00;13.6;562.0;13.6;8.0
1529;2021-03-04 20:00:00+00:00;11.0;562.0;11.0;2.0
1530;2021-03-05 00:00:00+00:00;16.5;562.0;16.5;39.0
1531;2021-03-05 04:00:00+00:00;16.71;562.0;16.71;21.0
1532;2021-03-05 08:00:00+00:00;10.0;562.0;10.0;0.0
1533;2021-03-05 12:00:00+00:00;12.84;562.0;12.84;37.0
1534;2021-03-05 16:00:00+00:00;12.4;562.0;12.4;15.0
1535;2021-03-05 20:00:00+00:00;10.5;562.0;10.5;9.0
1536;2021-03-06 00:00:00+00:00;13.92;562.0;13.92;19.0
1537;2021-03-06 04:00:00+00:00;19.87;562.0;19.87;30.0
1538;2021-03-06 08:00:00+00:00;20.6;562.0;20.6;8.0
1539;2021-03-06 12:00:00+00:00;21.0;562.0;21.0;60.0
1540;2021-03-06 16:00:00+00:00;16.52;562.0;16.52;29.0
1541;2021-03-06 20:00:00+00:00;11.8;562.0;11.8;30.0
1542;2021-03-07 00:00:00+00:00;17.34;562.0;17.34;27.0
1543;2021-03-07 04:00:00+00:00;20.4;562.0;20.4;49.0
1544;2021-03-07 08:00:00+00:00;20.6;562.0;20.6;64.0
1545;2021-03-07 12:00:00+00:00;22.6;562.0;22.6;68.0
1546;2021-03-07 16:00:00+00:00;16.0;562.0;16.0;-7.0
1547;2021-03-07 20:00:00+00:00;10.4;562.0;10.4;3.0
1548;2021-03-08 00:00:00+00:00;26.36;562.0;26.36;77.0
1549;2021-03-08 04:00:00+00:00;32.08;562.0;32.08;52.0
1550;2021-03-08 08:00:00+00:00;10.99;562.0;10.99;4.0
1551;2021-03-08 12:00:00+00:00;10.0;562.0;10.0;9.0
1552;2021-03-08 16:00:00+00:00;11.2;562.0;11.2;17.0
1553;2021-03-08 20:00:00+00:00;11.62;562.0;11.62;0.0
1554;2021-03-09 00:00:00+00:00;12.5;562.0;12.5;15.0
1555;2021-03-09 04:00:00+00:00;16.72;562.0;16.72;18.0
1556;2021-03-09 08:00:00+00:00;10.5;562.0;10.5;6.0
1557;2021-03-09 12:00:00+00:00;11.0;562.0;11.0;17.0
1558;2021-03-09 16:00:00+00:00;10.4;562.0;10.4;15.0
1559;2021-03-09 20:00:00+00:00;10.83;562.0;10.83;-1.0
1560;2021-03-10 00:00:00+00:00;19.5;562.0;19.5;46.0
1561;2021-03-10 04:00:00+00:00;15.92;562.0;15.92;9.0
1562;2021-03-10 08:00:00+00:00;11.36;562.0;11.36;-26.0
1563;2021-03-10 12:00:00+00:00;13.6;562.0;13.6;6.0
1564;2021-03-10 16:00:00+00:00;11.0;562.0;11.0;14.0
1565;2021-03-10 20:00:00+00:00;19.87;562.0;19.87;-13.0
1566;2021-03-11 00:00:00+00:00;46.08;562.0;46.08;47.0
1567;2021-03-11 04:00:00+00:00;35.0;562.0;35.0;40.0
1568;2021-03-11 08:00:00+00:00;24.95;562.0;24.95;15.0
1569;2021-03-11 12:00:00+00:00;40.04;562.0;40.04;40.0
1570;2021-03-11 16:00:00+00:00;29.0;562.0;29.0;-9.0
1571;2021-03-11 20:00:00+00:00;30.0;562.0;30.0;37.0
1572;2021-03-12 00:00:00+00:00;48.4;562.0;48.4;13.0
1573;2021-03-12 04:00:00+00:00;40.52;562.0;40.52;2.0
1574;2021-03-12 08:00:00+00:00;31.96;562.0;31.96;9.0
1575;2021-03-12 12:00:00+00:00;30.0;562.0;30.0;14.0
1576;2021-03-12 16:00:00+00:00;25.32;562.0;25.32;-12.0
1577;2021-03-12 20:00:00+00:00;27.0;562.0;27.0;-22.0
1578;2021-03-13 00:00:00+00:00;58.6;562.0;58.6;4.0
1579;2021-03-13 04:00:00+00:00;56.0;562.0;56.0;14.0
1580;2021-03-13 08:00:00+00:00;57.84;562.0;57.84;-51.0
1581;2021-03-13 12:00:00+00:00;56.4;562.0;56.4;7.0
1582;2021-03-13 16:00:00+00:00;38.0;562.0;38.0;-23.0
1583;2021-03-13 20:00:00+00:00;55.2;562.0;55.2;14.0
1584;2021-03-14 00:00:00+00:00;73.76;562.0;73.76;-38.0
1585;2021-03-14 04:00:00+00:00;92.17;562.0;92.17;3.0
1586;2021-03-14 08:00:00+00:00;59.24;562.0;59.24;-9.0
1587;2021-03-14 12:00:00+00:00;81.0;562.0;81.0;34.0
1588;2021-03-14 16:00:00+00:00;59.23;562.0;59.23;55.0
1589;2021-03-14 20:00:00+00:00;44.0;562.0;44.0;81.0
1596;2021-03-15 00:00:00+00:00;60.52;562.0;60.52;-53.0
1597;2021-03-15 04:00:00+00:00;58.18;562.0;58.18;-50.0
1598;2021-03-15 08:00:00+00:00;45.0;562.0;45.0;1.0
1599;2021-03-15 12:00:00+00:00;51.29;562.0;51.29;16.0
1600;2021-03-15 16:00:00+00:00;37.0;562.0;37.0;-62.0
1601;2021-03-15 20:00:00+00:00;28.68;562.0;28.68;-11.0
1602;2021-03-16 00:00:00+00:00;39.0;562.0;39.0;68.0
1603;2021-03-16 04:00:00+00:00;26.26;562.0;26.26;39.0
1604;2021-03-16 08:00:00+00:00;21.55;562.0;21.55;-27.0
1605;2021-03-16 12:00:00+00:00;22.0;562.0;22.0;34.0
1606;2021-03-16 16:00:00+00:00;16.49;562.0;16.49;-34.0
1607;2021-03-16 20:00:00+00:00;18.0;562.0;18.0;-5.0
1608;2021-03-17 00:00:00+00:00;15.2;562.0;15.2;1.0
1609;2021-03-17 04:00:00+00:00;21.0;562.0;21.0;-6.0
1610;2021-03-17 08:00:00+00:00;21.24;562.0;21.24;-15.0
1611;2021-03-17 12:00:00+00:00;16.8;562.0;16.8;10.0
1612;2021-03-17 16:00:00+00:00;16.0;562.0;16.0;-6.0
1613;2021-03-17 20:00:00+00:00;13.6;562.0;13.6;-6.0
1614;2021-03-18 00:00:00+00:00;18.02;562.0;18.02;26.0
1615;2021-03-18 04:00:00+00:00;21.92;562.0;21.92;-3.0
1616;2021-03-18 08:00:00+00:00;18.4;562.0;18.4;-14.0
1617;2021-03-18 12:00:00+00:00;12.5;562.0;12.5;17.0
1618;2021-03-18 16:00:00+00:00;15.2;562.0;15.2;-8.0
1619;2021-03-18 20:00:00+00:00;12.8;562.0;12.8;17.0
1620;2021-03-19 00:00:00+00:00;21.18;562.0;21.18;48.0
1621;2021-03-19 04:00:00+00:00;22.96;562.0;22.96;5.0
1622;2021-03-19 08:00:00+00:00;29.0;562.0;29.0;-33.0
1623;2021-03-19 12:00:00+00:00;20.76;562.0;20.76;58.0
1624;2021-03-19 16:00:00+00:00;27.18;562.0;27.18;-2.0
1625;2021-03-19 20:00:00+00:00;25.28;562.0;25.28;62.0
1626;2021-03-20 00:00:00+00:00;23.0;562.0;23.0;17.0
1627;2021-03-20 04:00:00+00:00;23.5;562.0;23.5;29.0
1628;2021-03-20 08:00:00+00:00;29.24;562.0;29.24;37.0
1629;2021-03-20 12:00:00+00:00;29.52;562.0;29.52;46.0
1630;2021-03-20 16:00:00+00:00;30.48;562.0;30.48;-26.0
1631;2021-03-20 20:00:00+00:00;22.97;562.0;22.97;14.0
1632;2021-03-21 00:00:00+00:00;42.73;562.0;42.73;23.0
1633;2021-03-21 04:00:00+00:00;45.04;562.0;45.04;3.0
1634;2021-03-21 08:00:00+00:00;46.0;562.0;46.0;14.0
1635;2021-03-21 12:00:00+00:00;41.64;562.0;41.64;14.0
1636;2021-03-21 16:00:00+00:00;34.48;562.0;34.48;16.0
1637;2021-03-21 20:00:00+00:00;21.76;562.0;21.76;1.0
1638;2021-03-22 00:00:00+00:00;29.0;562.0;29.0;51.0
1639;2021-03-22 04:00:00+00:00;36.85;562.0;36.85;-2.0
1640;2021-03-22 08:00:00+00:00;29.35;562.0;29.35;-27.0
1641;2021-03-22 12:00:00+00:00;21.76;562.0;21.76;-17.0
1642;2021-03-22 16:00:00+00:00;30.0;562.0;30.0;-24.0
1643;2021-03-22 20:00:00+00:00;25.0;562.0;25.0;-14.0
1644;2021-03-23 00:00:00+00:00;27.0;562.0;27.0;95.0
1645;2021-03-23 04:00:00+00:00;33.04;562.0;33.04;31.0
1646;2021-03-23 08:00:00+00:00;27.17;562.0;27.17;-36.0
1647;2021-03-23 12:00:00+00:00;19.6;562.0;19.6;-30.0
1648;2021-03-23 16:00:00+00:00;16.0;562.0;16.0;6.0
1649;2021-03-23 20:00:00+00:00;15.83;562.0;15.83;12.0
1650;2021-03-24 00:00:00+00:00;22.0;562.0;22.0;113.0
1651;2021-03-24 04:00:00+00:00;24.9;562.0;24.9;-17.0
1652;2021-03-24 08:00:00+00:00;19.2;562.0;19.2;-24.0
1653;2021-03-24 12:00:00+00:00;19.8;562.0;19.8;-3.0
1654;2021-03-24 16:00:00+00:00;27.92;562.0;27.92;-41.0
1655;2021-03-24 20:00:00+00:00;17.92;562.0;17.92;-23.0
1656;2021-03-25 00:00:00+00:00;28.0;562.0;28.0;86.0
1657;2021-03-25 04:00:00+00:00;25.92;562.0;25.92;-21.0
1658;2021-03-25 08:00:00+00:00;24.1;562.0;24.1;-49.0
1659;2021-03-25 12:00:00+00:00;19.92;562.0;19.92;26.0
1660;2021-03-25 16:00:00+00:00;19.6;562.0;19.6;-17.0
1661;2021-03-25 20:00:00+00:00;15.0;562.0;15.0;-2.0
1662;2021-03-26 00:00:00+00:00;16.0;562.0;16.0;51.0
1663;2021-03-26 04:00:00+00:00;20.5;562.0;20.5;44.0
1664;2021-03-26 08:00:00+00:00;24.32;562.0;24.32;50.0
1665;2021-03-26 12:00:00+00:00;20.0;562.0;20.0;93.0
1666;2021-03-26 16:00:00+00:00;19.0;562.0;19.0;0.0
1667;2021-03-26 20:00:00+00:00;22.73;562.0;22.73;34.0
1668;2021-03-27 00:00:00+00:00;38.44;562.0;38.44;49.0
1669;2021-03-27 04:00:00+00:00;35.28;562.0;35.28;49.0
1670;2021-03-27 08:00:00+00:00;44.0;562.0;44.0;-3.0
1671;2021-03-27 12:00:00+00:00;56.0;562.0;56.0;18.0
1672;2021-03-27 16:00:00+00:00;34.7;562.0;34.7;-1.0
1673;2021-03-27 20:00:00+00:00;22.89;562.0;22.89;38.0
1674;2021-03-28 00:00:00+00:00;36.39;562.0;36.39;12.0
1675;2021-03-28 04:00:00+00:00;36.1;562.0;36.1;9.0
1676;2021-03-28 08:00:00+00:00;44.0;562.0;44.0;-13.0
1677;2021-03-28 12:00:00+00:00;61.12;562.0;61.12;-48.0
1678;2021-03-28 16:00:00+00:00;49.96;562.0;49.96;-12.0
1679;2021-03-28 20:00:00+00:00;26.92;562.0;26.92;59.0
1680;2021-03-29 00:00:00+00:00;49.99;562.0;49.99;37.0
1681;2021-03-29 04:00:00+00:00;36.43;562.0;36.43;28.0
1682;2021-03-29 08:00:00+00:00;48.0;562.0;48.0;94.0
1683;2021-03-29 12:00:00+00:00;38.74;562.0;38.74;35.0
1684;2021-03-29 16:00:00+00:00;30.68;562.0;30.68;-24.0
1685;2021-03-29 20:00:00+00:00;27.3;562.0;27.3;-8.0
1686;2021-03-30 00:00:00+00:00;22.22;562.0;22.22;12.0
1687;2021-03-30 04:00:00+00:00;31.0;562.0;31.0;30.0
1688;2021-03-30 08:00:00+00:00;29.4;562.0;29.4;16.0
1689;2021-03-30 12:00:00+00:00;26.2;562.0;26.2;36.0
1690;2021-03-30 16:00:00+00:00;21.0;562.0;21.0;-3.0
1691;2021-03-30 20:00:00+00:00;15.54;562.0;15.54;9.0
1692;2021-03-31 00:00:00+00:00;29.35;562.0;29.35;87.0
1693;2021-03-31 04:00:00+00:00;33.92;562.0;33.92;36.0
1694;2021-03-31 08:00:00+00:00;31.48;562.0;31.48;18.0
